# Session Individual Occasion TrapID Sex
Tioga19_300Msegments 45 1 725 F
Tioga19_300Msegments 45 1 728 F
Tioga19_300Msegments 46 1 529 F
Tioga19_300Msegments 46 1 531 F
Tioga19_300Msegments 47 1 509 F
Tioga19_300Msegments 47 1 500 F
Tioga19_300Msegments 48 1 508 F
Tioga19_300Msegments 48 1 501 F
Tioga19_300Msegments 49 1 693 F
Tioga19_300Msegments 49 1 687 F
Tioga19_300Msegments 50 1 101 F
Tioga19_300Msegments 50 1 104 F
Tioga19_300Msegments 50 1 109 F
Tioga19_300Msegments 51 1 55 F
Tioga19_300Msegments 51 1 48 F
Tioga19_300Msegments 52 1 66 F
Tioga19_300Msegments 52 1 59 F
Tioga19_300Msegments 53 1 408 NA
Tioga19_300Msegments 53 1 409 NA
Tioga19_300Msegments 54 1 718 NA
Tioga19_300Msegments 54 1 717 NA
Tioga19_300Msegments 55 1 529 F
Tioga19_300Msegments 56 1 531 F
Tioga19_300Msegments 57 1 529 F
Tioga19_300Msegments 58 1 531 F
Tioga19_300Msegments 59 1 528 M
Tioga19_300Msegments 60 1 529 F
Tioga19_300Msegments 61 1 529 M
Tioga19_300Msegments 62 1 529 F
Tioga19_300Msegments 63 1 531 F
Tioga19_300Msegments 64 1 532 NA
Tioga19_300Msegments 65 1 735 F
Tioga19_300Msegments 66 1 751 F
Tioga19_300Msegments 67 1 735 M
Tioga19_300Msegments 68 1 51 F
Tioga19_300Msegments 69 1 51 F
Tioga19_300Msegments 70 1 59 NA
Tioga19_300Msegments 71 1 59 F
Tioga19_300Msegments 72 1 59 NA
Tioga19_300Msegments 73 1 57 NA
Tioga19_300Msegments 74 1 57 NA
Tioga19_300Msegments 75 1 455 NA
Tioga19_300Msegments 76 1 454 NA
Tioga19_300Msegments 77 1 64 M
Tioga19_300Msegments 78 1 358 F
Tioga19_300Msegments 79 1 370 NA
Tioga19_300Msegments 80 1 66 F
Tioga19_300Msegments 81 1 66 F
Tioga19_300Msegments 82 1 241 F
Tioga19_300Msegments 83 1 246 F
Tioga19_300Msegments 84 1 241 F
Tioga19_300Msegments 85 1 250 M
Tioga19_300Msegments 86 1 251 M
Tioga19_300Msegments 87 1 251 F
Tioga19_300Msegments 88 1 256 F
Tioga19_300Msegments 89 1 256 F
Tioga19_300Msegments 90 1 256 F
Tioga19_300Msegments 91 1 256 F
Tioga19_300Msegments 92 1 509 F
Tioga19_300Msegments 93 1 808 M
Tioga19_300Msegments 94 1 605 F
Tioga19_300Msegments 95 1 605 F
Tioga19_300Msegments 96 1 605 NA
Tioga19_300Msegments 97 1 663 F
Tioga19_300Msegments 98 1 663 F
Tioga19_300Msegments 99 1 663 F
Tioga19_300Msegments 100 1 663 NA
Tioga19_300Msegments 101 1 669 F
Tioga19_300Msegments 102 1 693 NA
Tioga19_300Msegments 103 1 693 F
Tioga19_300Msegments 104 1 811 M
Tioga19_300Msegments 105 1 102 NA
Tioga19_300Msegments 106 1 161 F
Tioga19_300Msegments 107 1 500 F
Tioga19_300Msegments 108 1 603 F
Tioga19_300Msegments 109 1 605 F
Tioga19_300Msegments 110 1 637 NA
Tioga19_300Msegments 111 1 637 NA
Tioga19_300Msegments 112 1 663 F
Tioga19_300Msegments 113 1 683 M
Tioga19_300Msegments 114 1 686 F
Tioga19_300Msegments 115 1 820 M
Tioga19_300Msegments 116 1 820 F
Tioga19_300Msegments 117 1 820 NA
Tioga19_300Msegments 118 1 808 NA
Tioga19_300Msegments 119 1 840 F
Tioga19_300Msegments 120 1 840 M
Tioga19_300Msegments 121 1 840 F
Tioga19_300Msegments 122 1 846 F
Tioga19_300Msegments 123 1 23 F
Tioga19_300Msegments 124 1 23 M
Tioga19_300Msegments 125 1 100 NA
Tioga19_300Msegments 126 1 103 NA
Tioga19_300Msegments 127 1 104 NA
Tioga19_300Msegments 128 1 101 F
Tioga19_300Msegments 129 1 101 NA
Tioga19_300Msegments 130 1 108 F
Tioga19_300Msegments 131 1 172 M
Tioga19_300Msegments 132 1 172 F
Tioga19_300Msegments 133 1 397 NA
Tioga19_300Msegments 134 1 399 F
Tioga19_300Msegments 135 1 412 NA
Tioga19_300Msegments 136 1 412 F
Tioga19_300Msegments 137 1 413 NA
Tioga19_300Msegments 138 1 474 F
Tioga19_300Msegments 139 1 847 F
Tioga19_300Msegments 140 1 852 M
Tioga19_300Msegments 141 1 851 M
Tioga19_300Msegments 142 1 851 F
Tioga19_300Msegments 143 1 851 F
Tioga19_300Msegments 144 1 851 F
Tioga19_300Msegments 145 1 860 F
Tioga19_300Msegments 146 1 500 NA
Tioga19_300Msegments 147 1 503 F
Tioga19_300Msegments 148 1 501 F
Tioga19_300Msegments 149 1 502 F
Tioga19_300Msegments 150 1 495 F
Tioga19_300Msegments 151 1 496 NA
Tioga19_300Msegments 152 1 496 F
Tioga19_300Msegments 153 1 496 M
Tioga19_300Msegments 154 1 497 NA
Tioga19_300Msegments 155 1 497 F
Tioga19_300Msegments 156 1 497 F
Tioga19_300Msegments 157 1 497 F
Tioga19_300Msegments 158 1 717 M
Tioga19_300Msegments 159 1 717 F
Tioga19_300Msegments 160 1 717 F
Tioga19_300Msegments 161 1 719 F
Tioga19_300Msegments 162 1 450 M
Tioga19_300Msegments 163 1 445 F
Tioga19_300Msegments 164 1 445 F
Tioga19_300Msegments 165 1 445 M
Tioga19_300Msegments 166 1 874 NA
Tioga19_300Msegments 167 1 23 M
